851.0,783.0,129.0,129.0,0.0,2.9079113,68.0,19.0,123809.0,2158.0
1096.0,1330.0,107.0,107.0,0.0,5.017854900000001,-234.0,38.0,1489813.0,94738.0
100.0,100.0,8.0,8.0,0.0,0.37367123,0.0,4.0,20568.0,350.0
2.0,2.0,4.0,4.0,0.0,0.27808219,0.0,0.0,1462.0,133.0
25.0,25.0,4.0,4.0,0.0,0.081753425,0.0,2.0,346.0,0.0
25.0,25.0,4.0,4.0,0.0,0.30399999,0.0,1.0,933.0,0.0
30.0,30.0,5.0,5.0,0.0,0.12648402,0.0,2.0,1877.0,94.0
567.0,507.0,52.0,52.0,0.0,2.0367013,60.0,13.0,428756.0,14116.0
33.0,25.0,4.0,4.0,0.0,0.35254794,8.0,2.0,1500.0,0.0
42.0,42.0,6.0,6.0,0.0,0.48016437,0.0,2.0,21016.0,408.0
16.0,13.0,2.0,2.0,0.0,0.17702845,3.0,0.0,3894.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86582.0,3207.0
2527.0,2096.0,231.0,231.0,40.0,6.19824848,431.0,54.0,171249.0,16438.0
612.0,507.0,85.0,85.0,16.0,2.526666919,105.0,27.0,143599.0,2842.0
13.0,13.0,2.0,2.0,0.0,0.17133825,0.0,0.0,441.0,0.0
88.0,88.0,15.0,15.0,0.0,0.23758972,0.0,2.0,3059.0,118.0
36.0,36.0,6.0,6.0,0.0,0.0,0.0,0.0,5014.0,120.0
133.0,133.0,10.0,10.0,0.0,0.28738284,0.0,2.0,1794.0,115.0
25.0,25.0,4.0,4.0,0.0,0.27682191,0.0,1.0,1729.0,322.0
99.0,99.0,10.0,10.0,0.0,0.64975786,0.0,5.0,38744.0,594.0
909.0,795.0,100.0,100.0,0.0,4.59789775,114.0,29.0,479018.0,33337.0
25.0,25.0,4.0,4.0,0.0,0.54871231,0.0,2.0,4212.0,56.0
25.0,15.0,3.0,3.0,0.0,0.43178082,10.0,1.0,10835.0,603.0
17.0,17.0,2.0,2.0,0.0,0.26881546,0.0,1.0,5194.0,123.0
25.0,15.0,3.0,3.0,0.0,0.56529683,10.0,2.0,7132.0,45.0
42.0,42.0,7.0,7.0,0.0,0.13881278,0.0,2.0,19258.0,1908.0
115.0,64.0,6.0,6.0,0.0,0.97365298,51.0,2.0,979.0,0.0
65.0,41.0,6.0,6.0,0.0,0.25706649,24.0,2.0,5126.0,2.0
25.0,25.0,5.0,5.0,0.0,0.068273969,0.0,2.0,23032.0,202.0
71.0,39.0,5.0,5.0,0.0,0.93656358,32.0,2.0,27119.0,114.0
200.0,127.0,10.0,10.0,0.0,1.38522807,73.0,3.0,27799.0,930.0
383.0,300.0,22.0,22.0,0.0,0.5115702999999999,83.0,6.0,32104.0,474.0
20.0,20.0,4.0,4.0,0.0,0.4604452,0.0,2.0,6.0,0.0
327.0,294.0,28.0,28.0,0.0,0.97588044,33.0,9.0,10501.0,255.0
62.0,45.0,5.0,5.0,0.0,0.73942161,17.0,1.0,1674.0,0.0
580.0,494.0,51.0,51.0,36.0,1.64492362,86.0,20.0,18014.0,250.0
45.0,25.0,3.0,3.0,0.0,0.56723285,20.0,2.0,1544.0,0.0
408.0,245.0,35.0,35.0,0.0,1.04800331,163.0,8.0,8885.0,152.0
25.0,25.0,4.0,4.0,0.0,0.26465753,0.0,1.0,2029.0,0.0
133.0,105.0,12.0,12.0,0.0,0.54961514,28.0,4.0,71108.0,1650.0
567.0,344.0,38.0,38.0,8.0,2.175260603,223.0,13.0,108435.0,5623.0
47.0,47.0,5.0,5.0,0.0,0.34607986,0.0,2.0,54108.0,167.0
34.0,30.0,5.0,5.0,0.0,0.13105023,4.0,2.0,7564.0,78.0
24.0,25.0,4.0,4.0,0.0,0.075068496,-1.0,0.0,1099.0,0.0
130.0,130.0,1.0,1.0,0.0,0.17808220000000002,0.0,0.0,9916.0,64.0
25.0,25.0,4.0,4.0,0.0,0.17830136,0.0,2.0,4892.0,195.0
40.0,40.0,4.0,4.0,0.0,0.44719177,0.0,2.0,7019.0,89.0
2637.0,2259.0,195.0,195.0,199.0,4.23674477,378.0,63.0,181758.0,3538.0
127.0,127.0,10.0,10.0,0.0,0.35739401,0.0,3.0,14909.0,265.0
2987.0,2157.0,261.0,261.0,152.0,4.68961081,830.0,41.0,191979.0,6786.0
25.0,23.0,4.0,4.0,0.0,0.17569982,2.0,0.0,864.0,0.0
268.0,254.0,25.0,25.0,0.0,0.8918891,14.0,6.0,10112.0,159.0
389.0,274.0,27.0,27.0,0.0,1.16133035,115.0,6.0,131957.0,3273.0
25.0,25.0,4.0,4.0,0.0,0.22115068,0.0,1.0,4744.0,184.0
78.0,48.0,5.0,5.0,0.0,0.31187215,30.0,2.0,1427.0,8.0
4207.0,3348.0,483.0,483.0,112.0,7.82386402,859.0,68.0,978988.0,34036.0
25.0,25.0,4.0,4.0,0.0,0.17523287,0.0,2.0,2974.0,81.0
4758.0,3598.0,334.0,334.0,237.0,7.01346488,1160.0,173.0,4564185.0,277116.0
25.0,25.0,4.0,4.0,0.0,0.35528767,0.0,0.0,14820.0,1054.0
18.0,18.0,3.0,3.0,0.0,0.17686453,0.0,1.0,245.0,0.0
45.0,36.0,6.0,6.0,0.0,0.078386605,9.0,1.0,6131.0,0.0
163.0,99.0,10.0,10.0,0.0,0.64345578,64.0,2.0,17102.0,195.0
236.0,127.0,16.0,16.0,0.0,0.61183792,109.0,4.0,8160.0,97.0
45.0,45.0,6.0,6.0,0.0,0.398965,0.0,2.0,4524.0,0.0
225.0,245.0,48.0,48.0,0.0,0.66139221,-20.0,16.0,219758.0,6784.0
1151.0,1051.0,125.0,125.0,44.0,2.82767766,100.0,43.0,259240.0,27291.0
25.0,21.0,4.0,4.0,0.0,0.7932474,4.0,0.0,487.0,0.0
25.0,25.0,4.0,4.0,0.0,0.19013698,0.0,0.0,1356.0,0.0
49.0,49.0,9.0,9.0,0.0,0.0,0.0,0.0,4266.0,0.0
69.0,40.0,8.0,8.0,0.0,0.33267123,29.0,2.0,8026.0,46.0
396.0,336.0,27.0,27.0,0.0,0.91918629,60.0,7.0,33820.0,1212.0
182.0,169.0,7.0,7.0,0.0,1.05486291,13.0,2.0,4024.0,180.0
306.0,231.0,14.0,14.0,0.0,1.2814948,75.0,9.0,24615.0,334.0
278.0,217.0,19.0,19.0,0.0,2.55069864,61.0,10.0,79581.0,3186.0
4059.0,4059.0,467.0,467.0,244.0,10.65177744,0.0,156.0,1075339.0,64614.0
305.0,280.0,48.0,48.0,0.0,1.05179515,25.0,7.0,3133.0,9.0
165.0,164.0,7.0,7.0,0.0,1.05309767,1.0,3.0,36201.0,1916.0
468.0,456.0,28.0,28.0,0.0,0.9892847,12.0,7.0,45971.0,317.0
516.0,516.0,79.0,79.0,14.0,3.123201627,0.0,10.0,132431.0,4010.0
25.0,25.0,4.0,4.0,0.0,0.097643837,0.0,2.0,1060.0,42.0
43.0,43.0,4.0,4.0,0.0,1.40275192,0.0,2.0,61342.0,2686.0
270.0,260.0,21.0,21.0,0.0,1.16465684,10.0,10.0,195268.0,12801.0
115.0,87.0,28.0,28.0,0.0,0.37228784,28.0,2.0,33562.0,3635.0
145.0,145.0,12.0,12.0,0.0,0.25003305,0.0,4.0,93788.0,1919.0
100.0,66.0,7.0,7.0,0.0,0.52569532,34.0,3.0,38905.0,355.0
715.0,607.0,51.0,51.0,7.0,1.5211145000000001,108.0,19.0,72732.0,6211.0
25.0,25.0,6.0,6.0,0.0,0.34191781,0.0,2.0,4620.0,164.0
25.0,21.0,4.0,4.0,0.0,0.21669929,4.0,1.0,2297.0,0.0
48.0,50.0,7.0,7.0,0.0,0.43758904,-2.0,3.0,13512.0,152.0
25.0,25.0,4.0,4.0,0.0,0.40186301,0.0,2.0,2592.0,122.0
372.0,265.0,22.0,22.0,0.0,1.11941322,107.0,5.0,61984.0,2058.0
59.0,59.0,10.0,10.0,0.0,0.42790806,0.0,2.0,10388.0,378.0
18.0,16.0,3.0,3.0,0.0,0.34195206,2.0,1.0,442.0,0.0
41.0,41.0,7.0,7.0,0.0,0.53634933,0.0,1.0,207.0,0.0
81.0,38.0,7.0,7.0,0.0,0.18045112,43.0,2.0,2259.0,0.0
47.0,47.0,8.0,8.0,0.0,0.76008964,0.0,4.0,4753.0,585.0
186.0,260.0,46.0,46.0,0.0,0.42149544,-74.0,3.0,10500.0,334.0
97.0,97.0,8.0,8.0,0.0,0.43807372,0.0,3.0,35192.0,578.0
124.0,94.0,10.0,10.0,0.0,0.20720023,30.0,2.0,16797.0,620.0
25.0,25.0,4.0,4.0,0.0,0.28,0.0,0.0,1110.0,116.0
254.0,250.0,23.0,23.0,10.0,2.18677628,4.0,9.0,59431.0,1144.0
135.0,99.0,8.0,8.0,0.0,0.66068906,36.0,5.0,8442.0,353.0
25.0,25.0,4.0,4.0,0.0,0.26071233,0.0,1.0,738.0,0.0
20.0,20.0,3.0,3.0,0.0,0.20054795,0.0,1.0,313.0,0.0
